id,num_following,num_follower,num_tweet,len_name,len_profile,is_polluter,age,reputation,ff_ratio,freq_tweet
16400013,0,89,400,9,0,0,3752,0.988888889,0,0.932400932
16403347,755,1090,1858,9,101,0,3752,0.590465872,0.692025665,4.434367542
16406712,713,2031,27170,8,23,0,3752,0.73989071,0.350885827,62.7482679
16407082,61,52,689,10,85,0,3752,0.456140351,1.150943396,1.602325581
16411890,84,212,1679,9,33,0,3752,0.713804714,0.394366197,3.922897196
16412138,307,918,2746,8,107,0,3752,0.748776509,0.33405876,6.585131894
16412213,53,104,1126,8,29,0,3752,0.658227848,0.504761905,2.668246445
16418119,17,19,64,4,0,0,3751,0.513513514,0.85,0.150588235
16418343,236,102,4607,9,158,0,3751,0.300884956,2.291262136,10.84
16419377,92,75,676,6,147,0,3751,0.446428571,1.210526316,1.621103118
16419864,334,548,163,15,32,0,3751,0.620611552,0.608378871,0.38534279
16425451,2327,2331,1929,13,30,0,3751,0.500321958,0.997855918,4.614832536
16426555,147,835,8679,12,137,0,3751,0.849440488,0.175837321,20.56635071
16427806,65,119,2003,11,12,0,3751,0.643243243,0.541666667,4.647331787
16428707,131,66,1563,6,104,0,3751,0.333333333,1.955223881,3.73923445
16439605,2271,2392,13315,15,68,0,3750,0.512864494,0.949017969,31.70238095
16440729,1493,1098,5035,4,147,0,3750,0.423611111,1.358507734,12.07434053
16444536,172,145,1022,14,0,0,3750,0.455974843,1.178082192,2.433333333
16449251,33,102,457,11,70,0,3749,0.75,0.32038835,1.082938389
16454384,450,446,298,9,74,0,3749,0.497212932,1.006711409,0.696261682
16454640,192,171,640,11,26,0,3749,0.46978022,1.11627907,1.491841492
16461109,189,191,621,15,20,0,3749,0.501312336,0.984375,1.485645933
16461321,138,251,10039,4,44,0,3749,0.643589744,0.547619048,23.95942721
16462561,83,86,29967,6,7,0,3749,0.505882353,0.954022989,70.34507042
16463241,876,835,8452,15,34,0,3749,0.487733645,1.04784689,20.31730769
16463862,3689,3377,15971,7,140,0,3749,0.477854818,1.092066311,37.66745283
16465946,1037,1502,2248,9,35,0,3748,0.591338583,0.689953426,5.377990431
16466489,10,10,290,6,23,0,3748,0.476190476,0.909090909,0.679156909
16467958,3637,5526,29219,9,155,0,3748,0.603011785,0.658042338,70.40722892
16468886,19,23,209,8,0,0,3748,0.534883721,0.791666667,0.501199041
16474111,135,172,883,15,57,0,3748,0.558441558,0.780346821,2.138014528
16474871,17,14,257,7,24,0,3748,0.4375,1.133333333,0.607565012
16477352,1001,1298,1320,12,99,0,3748,0.564347826,0.770592764,3.113207547
16477599,15,43,1397,14,145,0,3748,0.728813559,0.340909091,3.302600473
16479404,64,99,8453,15,114,0,3748,0.603658537,0.64,20.31971154
16484218,211,188,2450,6,46,0,3747,0.47,1.116402116,5.751173709
16490538,1909,1779,459,10,109,0,3747,0.482244511,1.07247191,1.103365385
16491173,161,63,276,12,121,0,3747,0.28,2.515625,0.661870504
16492045,128,82,2064,11,21,0,3747,0.388625592,1.542168675,4.949640288
16492646,79,80,907,7,157,0,3747,0.5,0.975308642,2.119158879
16493819,46,19,860,12,38,0,3747,0.287878788,2.3,2.077294686
16494072,64,31,476,12,84,0,3747,0.322916667,2,1.149758454
16495172,0,0,7,8,0,0,3747,0,0,0.01703163
16496087,97,60,3783,12,28,0,3746,0.379746835,1.590163934,9.050239234
16496326,1876,939,24103,8,28,0,3746,0.333451705,1.995744681,58.50242718
16501262,35181,33106,3148,12,138,0,3746,0.484799672,1.062645362,7.513126492
16501971,1978,1041,1453,10,70,0,3746,0.344701987,1.898272553,3.410798122
16506411,46,34,210,9,0,0,3746,0.419753086,1.314285714,0.510948905
16508155,32,54,2126,8,34,0,3745,0.620689655,0.581818182,4.978922717
16515674,120,226,2740,11,98,0,3745,0.65129683,0.528634361,6.539379475
16516081,76,163,2012,6,113,0,3745,0.679166667,0.463414634,4.871670702
16518590,279,249,1805,9,60,0,3745,0.470699433,1.116,4.26713948
16519133,17,1132,86,14,62,0,3745,0.984347826,0.015004413,0.204275534
16521147,815,483,153,9,99,0,3745,0.37182448,1.683884298,0.366028708
16521652,96,65,4384,6,20,0,3745,0.401234568,1.454545455,10.61501211
16522019,67,85,715,12,81,0,3745,0.555555556,0.779069767,1.735436893
16524570,128,144,1460,14,76,0,3744,0.527472527,0.882758621,3.476190476
16527570,409,122,1247,7,28,0,3744,0.229323308,3.325203252,3.03406326
16527797,46,102,528,11,127,0,3744,0.684563758,0.446601942,1.278450363
16528735,6423,5847,3137,13,114,0,3744,0.476489284,1.098324213,7.381176471
16528936,6,130,3064,9,0,0,3744,0.948905109,0.045801527,7.277909739
16532668,195,171,1517,8,145,0,3744,0.465940054,1.13372093,3.682038835
16535550,73,115,1496,7,12,0,3744,0.608465608,0.629310345,3.570405728
16538103,104,77,1459,9,0,0,3744,0.423076923,1.333333333,3.515662651
16538323,146,63,269,10,50,0,3744,0.3,2.28125,0.656097561
16539874,104,117,627,10,0,0,3744,0.527027027,0.881355932,1.510843373
16540487,62,154,3992,14,0,0,3744,0.709677419,0.4,9.760391198
16540602,163,215,2572,5,0,0,3743,0.567282322,0.75462963,6.273170732
16540648,182,136,1897,12,150,0,3743,0.426332288,1.328467153,4.549160671
16552198,114,97,1486,14,37,0,3743,0.45754717,1.163265306,3.615571776
16554602,14191,14955,1857,14,66,0,3743,0.513088826,0.94884996,4.421428571
16560907,1996,1203,3247,12,83,0,3742,0.3759375,1.657807309,7.694312796
16561593,161,127,2036,13,57,0,3742,0.439446367,1.2578125,5.002457002
16564747,33,44,241,10,0,0,3742,0.564102564,0.733333333,0.586374696
16568116,51,1415,1120,11,59,0,3742,0.964553511,0.036016949,2.692307692
16571883,0,188,4776,9,17,0,3742,0.994708995,0,11.73464373
16574521,294,397,740,12,54,0,3741,0.573699422,0.738693467,1.796116505
16577187,298,354,4076,7,69,0,3741,0.542113323,0.83943662,9.845410628
16577244,48,48,1172,8,49,0,3741,0.494845361,0.979591837,2.824096386
16580212,882,685,3441,6,81,0,3741,0.436862245,1.285714286,8.154028436
16584222,11,254,12147,12,14,0,3741,0.954887218,0.043137255,28.99045346
16584926,577,211,24,7,154,0,3741,0.267427123,2.721698113,0.0591133
16585109,107,157,275,15,23,0,3741,0.59245283,0.67721519,0.670731707
16598465,12,16,5,9,60,0,3740,0.551724138,0.705882353,0.01216545
16599086,39,46,295,10,114,0,3739,0.534883721,0.829787234,0.705741627
16600616,59,39,470,10,36,0,3739,0.393939394,1.475,1.163366337
16602255,2,15,1505,6,0,0,3739,0.833333333,0.125,3.600478469
16608070,39,41,795,12,2,0,3739,0.50617284,0.928571429,1.90647482
16611239,149,228,5014,10,20,0,3738,0.603174603,0.650655022,12.08192771
16612287,290,268,6912,9,70,0,3738,0.479427549,1.078066914,16.94117647
16614351,94,65,845,7,73,0,3738,0.40625,1.424242424,2.026378897
16615592,39,69,5012,7,31,0,3738,0.633027523,0.557142857,12.01918465
16619974,302,385,3733,14,91,0,3738,0.559593023,0.78238342,8.995180723
16622154,114,229,5631,12,124,0,3738,0.665697674,0.495652174,13.86945813
16622997,229,312,1876,13,80,0,3738,0.575645756,0.731629393,4.609336609
16631907,713,717,445,11,102,0,3737,0.501048218,0.993036212,1.104218362
16633274,122,154,1994,10,76,0,3737,0.555956679,0.787096774,4.911330049
16635922,538,610,8922,13,157,0,3737,0.530896432,0.880523732,21.92137592
16636276,449,484,4394,6,155,0,3737,0.518201285,0.925773196,10.87623762
16637318,134,216,9339,4,45,0,3737,0.615384615,0.617511521,22.88970588
16637952,178,67,2685,11,104,0,3737,0.272357724,2.617647059,6.423444976
16644152,499,416,5793,11,57,0,3737,0.454148472,1.196642686,14.16381418
16647453,1959,1341,4288,8,9,0,3736,0.406240533,1.45976155,10.30769231
16650508,49,53,2185,4,60,0,3736,0.514563107,0.907407407,5.395061728
16652802,170,179,2085,12,160,0,3736,0.511428571,0.944444444,5.13546798
16653346,69,106,3411,10,28,0,3736,0.602272727,0.644859813,8.179856115
16654655,0,109,8929,13,0,0,3736,0.990909091,0,22.26683292
16656784,68,84,286,10,26,0,3736,0.549019608,0.8,0.699266504
16657064,115,226,4330,15,31,0,3736,0.660818713,0.50660793,10.77114428
16658309,390,290,3372,13,116,0,3736,0.425844347,1.340206186,8.285012285
16658439,51,41,523,10,9,0,3736,0.440860215,1.214285714,1.257211538
16659669,1108,900,1376,7,92,0,3736,0.447984072,1.229744728,3.431421446
16660289,49,24,1289,10,55,0,3736,0.324324324,1.96,3.21446384
16663041,24,39,55,10,0,0,3735,0.609375,0.6,0.134474328
16664707,283,1175,6572,10,76,0,3735,0.805346127,0.240646259,15.91283293
16666669,1,79,1066,13,61,0,3735,0.975308642,0.0125,2.5625
16666839,120,161,775,11,98,0,3735,0.570921986,0.740740741,1.876513317
16667356,319,221,2356,14,143,0,3735,0.408502773,1.436936937,5.704600484
16669309,562,695,4165,11,140,0,3735,0.552464229,0.807471264,10.4125
16672046,54,75,234,6,22,0,3735,0.576923077,0.710526316,0.585
16674081,11,8,132,7,0,0,3735,0.4,1.222222222,0.32195122
16680186,3633,3403,1472,8,123,0,3734,0.483586756,1.067273796,3.661691542
16681251,476,734,2420,14,33,0,3734,0.606110652,0.647619048,5.975308642
16682024,210,371,17264,8,23,0,3734,0.637457045,0.564516129,42.94527363
16682506,154,178,456,13,51,0,3734,0.534534535,0.860335196,1.114914425
16683419,96,139,779,8,94,0,3734,0.588983051,0.685714286,1.952380952
16686045,41,192,1073,10,37,0,3734,0.820512821,0.212435233,2.636363636
16686945,1050,1303,9827,13,67,0,3734,0.553525913,0.805214724,24.50623441
16689259,3243,2983,3664,13,66,0,3734,0.479042878,1.086796247,8.871670702
16691987,136,149,13191,7,26,0,3734,0.520979021,0.906666667,32.41031941
16692647,36,75,1516,11,0,0,3734,0.669642857,0.473684211,3.724815725
16693218,236,302,8280,10,74,0,3734,0.560296846,0.778877888,20.64837905
16694199,75,104,6055,9,26,0,3733,0.577777778,0.714285714,15.1754386
16695509,13,78,426,9,31,0,3733,0.847826087,0.164556962,1.026506024
16695622,76,70,3577,14,24,0,3733,0.476190476,1.070422535,8.788697789
16695832,92,119,1903,8,0,0,3733,0.561320755,0.766666667,4.74563591
16698471,262,324,1060,11,145,0,3733,0.551959114,0.806153846,2.598039216
16699481,460,742,7141,10,116,0,3733,0.616791355,0.619111709,17.80798005
16700785,318,277,1096,6,100,0,3733,0.464765101,1.143884892,2.679706601
16702812,367,142,1116,12,0,0,3733,0.278431373,2.566433566,2.796992481
16705420,13,13,78,8,22,0,3732,0.481481481,0.928571429,0.190709046
16707224,51,81,3328,9,39,0,3732,0.609022556,0.62195122,8.217283951
16708010,364,305,1064,11,52,0,3732,0.455223881,1.189542484,2.620689655
16708308,6240,5940,1681,12,157,0,3732,0.487644693,1.050328228,4.2025
16710015,8302,9230,5953,9,126,0,3732,0.526435864,0.899360849,14.99496222
16715349,1392,1409,12140,9,95,0,3732,0.502855103,0.987234043,30.35
16718245,155,1547,1060,11,11,0,3731,0.908396947,0.100129199,2.663316583
16719133,132,150,2738,5,90,0,3731,0.530035336,0.874172185,6.914141414
16724567,25,14,48,13,30,0,3731,0.35,1.666666667,0.116504854
16728468,787,807,3216,11,157,0,3731,0.505956113,0.974009901,8.060150376
16732650,1934,1483,1864,7,96,0,3731,0.433879462,1.303234501,4.591133005
16733030,1140,2040,14221,13,156,0,3731,0.641307765,0.558549731,35.11358025
16735204,51,82,1795,9,43,0,3730,0.611940299,0.614457831,4.432098765
16736548,4,61,50,15,54,0,3730,0.924242424,0.064516129,0.124378109
16737706,1,644,7760,7,37,0,3730,0.996904025,0.001550388,19.44862155
16746184,85,89,122,10,149,0,3730,0.508571429,0.944444444,0.298288509
16747904,2001,1391,8504,7,106,0,3730,0.409961686,1.4375,21.42065491
16767076,162,139,1604,14,139,0,3729,0.460264901,1.157142857,4.040302267
16783040,29,13,354,12,37,0,3729,0.302325581,2.071428571,0.878411911
16783277,724,1007,13687,14,61,0,3729,0.581408776,0.718253968,34.2175
16783496,1069,720,950,10,28,0,3729,0.402234637,1.482662968,2.398989899
16783814,83,185,70,13,11,0,3729,0.687732342,0.446236559,0.176322418
16787655,537,1058,2479,12,155,0,3729,0.662907268,0.507082153,6.213032581
16790456,192,658,364,8,45,0,3729,0.773207991,0.291350531,0.896551724
16793274,188,206,2554,6,108,0,3729,0.521518987,0.90821256,6.353233831
16793572,54,8,551,10,0,0,3729,0.126984127,6,1.343902439
16795701,315,666,1198,10,39,0,3729,0.678207739,0.472263868,2.995
16798735,88,141,7044,8,0,0,3729,0.613043478,0.61971831,17.83291139
16798806,1978,784,1288,11,0,0,3729,0.283749548,2.519745223,3.260759494
16799161,207,128,6780,5,44,0,3729,0.380952381,1.604651163,17.12121212
16801675,524,613,17584,14,140,0,3729,0.538664323,0.853420195,44.29219144
16802731,1510,4385,23346,9,155,0,3729,0.743724559,0.344277246,57.22058824
16805547,291,324,3630,8,58,0,3728,0.525974026,0.895384615,9.075
16808381,294,610,3508,5,86,0,3728,0.674033149,0.481178396,8.79197995
16810321,454,978,3735,8,68,0,3728,0.682484299,0.463738509,9.291044776
16812139,141,224,10296,12,0,0,3728,0.612021858,0.626666667,26
16818539,430,688,2773,9,54,0,3728,0.614834674,0.624092888,6.949874687
16819716,100,112,2659,6,16,0,3728,0.525821596,0.884955752,6.565432099
16821280,133,141,3548,6,0,0,3727,0.512727273,0.936619718,9.051020408
16821304,1921,1545,6596,10,73,0,3727,0.445630228,1.242561449,16.16666667
16822815,353,369,2239,8,70,0,3727,0.510373444,0.954054054,5.711734694
16822936,1736,1145,9908,15,100,0,3727,0.397293546,1.514834206,24.64676617
16824146,55650,52572,9642,14,94,0,3727,0.485774743,1.058528142,24.16541353
16824724,543,582,782,4,114,0,3727,0.51687389,0.931389365,1.930864198
16825586,7,11,9422,9,8,0,3727,0.578947368,0.583333333,23.85316456
16829374,1695,3335,7085,8,25,0,3727,0.662890081,0.508093525,17.84634761
16831054,102,32,984,5,0,0,3727,0.237037037,3.090909091,2.46
16832615,43,34,1115,8,0,0,3727,0.435897436,1.228571429,2.75308642
16833212,2721,2867,18125,13,128,0,3727,0.512971909,0.94874477,45.42606516
16841108,95,106,4982,5,21,0,3726,0.524752475,0.887850467,12.33168317
16843033,359,157,3946,13,117,0,3726,0.303675048,2.272151899,9.840399002
16843539,437,688,3423,9,134,0,3726,0.611012433,0.63425254,8.665822785
16843825,310,507,6295,8,25,0,3726,0.619804401,0.61023622,15.54320988
16845489,187,127,674,12,80,0,3726,0.403174603,1.4609375,1.715012723
16848805,64,158,3786,6,0,0,3725,0.708520179,0.402515723,9.465
16851087,238,230,1551,14,100,0,3725,0.490405117,1.03030303,3.936548223
16852880,63,190,4258,4,27,0,3725,0.748031496,0.329842932,10.91794872
16854125,32,27,343,11,28,0,3725,0.45,1.142857143,0.851116625
16860548,1198,1253,7105,8,102,0,3725,0.511011419,0.955342903,17.94191919
16863480,1123,464,440,8,32,0,3724,0.292191436,2.415053763,1.113924051
16864789,40,40,45,5,0,0,3724,0.49382716,0.975609756,0.115681234
16870627,75,46,1967,10,0,0,3724,0.37704918,1.595744681,4.967171717
16871773,39,73,653,4,7,0,3724,0.646017699,0.527027027,1.628428928
16874535,939,1343,2269,7,141,0,3724,0.58826106,0.698660714,5.817948718
16875608,96,113,12521,10,40,0,3724,0.538095238,0.842105263,31.14676617
16877034,493,523,3724,12,5,0,3724,0.51425762,0.940839695,9.573264781
16879053,55,132,570,10,73,0,3724,0.70212766,0.413533835,1.46529563
16880431,369,477,16002,8,110,0,3724,0.563164109,0.771966527,40.82142857
16881232,3909,3837,3942,8,82,0,3724,0.495288499,1.018499218,10.03053435
16881470,85,118,952,11,28,0,3724,0.578431373,0.714285714,2.441025641
16881576,1989,1226,2015,7,54,0,3723,0.381218905,1.621026895,5.140306122
16884109,210,210,212,12,62,0,3723,0.498812352,0.995260664,0.528678304
16884759,198,165,1774,4,49,0,3723,0.453296703,1.192771084,4.42394015
16885839,103,9849,6256,9,33,0,3723,0.989550889,0.010456853,16.12371134
16887668,116,189,9212,9,0,0,3723,0.617647059,0.610526316,23.38071066
16888479,50,41,419,10,0,0,3723,0.445652174,1.19047619,1.063451777
16889586,68,45,748,14,0,0,3723,0.394736842,1.47826087,1.898477157
16890344,109,82,316,8,29,0,3723,0.427083333,1.313253012,0.812339332
16893792,751,392,584,12,148,0,3723,0.342657343,1.910941476,1.449131514
16894956,115,205,4886,11,43,0,3723,0.638629283,0.558252427,12.49616368
16895170,12,16,117,8,33,0,3723,0.551724138,0.705882353,0.28960396
16896754,76,716,5165,9,29,0,3723,0.902900378,0.105997211,13.27763496
16896867,286,419,13632,9,28,0,3723,0.593484419,0.680952381,35.13402062
16901470,291,375,4643,13,86,0,3722,0.562218891,0.77393617,11.90512821
16903235,156,168,582,8,124,0,3722,0.516923077,0.923076923,1.451371571
16903917,44,48,14231,4,39,0,3722,0.516129032,0.897959184,35.66666667
16905710,175,50,1713,8,0,0,3722,0.221238938,3.431372549,4.325757576
16907448,86,72,9103,7,64,0,3722,0.452830189,1.178082192,23.52196382
16907778,662,3298,15616,8,53,0,3722,0.832618026,0.200666869,40.24742268
16910264,232,300,6386,11,25,0,3722,0.562851782,0.77076412,16.24936387
16915148,148,366,6270,10,65,0,3722,0.710679612,0.403269755,15.79345088
16923564,10,19,700,6,0,0,3721,0.633333333,0.5,1.804123711
16924421,731,513,5242,9,115,0,3721,0.412048193,1.422178988,13.40664962
16927010,351,1066,9054,8,136,0,3721,0.751763047,0.3289597,22.57855362
16928635,48,34,141,11,49,0,3721,0.409638554,1.371428571,0.350746269
16930567,164,173,456,15,43,0,3721,0.51183432,0.942528736,1.18134715
16931101,571,580,1619,15,47,0,3721,0.503472222,0.982788296,4.109137056
16933013,39,410,124,12,59,0,3721,0.911111111,0.094890511,0.31
16933788,615,616,7049,4,12,0,3721,0.5,0.996758509,17.80050505
16934068,401,863,5325,15,48,0,3721,0.682213439,0.46412037,13.58418367
16936939,61,270,2318,14,51,0,3721,0.813253012,0.225092251,5.958868895
16937014,1048,696,317,12,0,0,3721,0.398853868,1.503586801,0.794486216
16938795,91,92,694,9,0,0,3721,0.5,0.978494624,1.784061697
16940955,229,102,4500,12,84,0,3721,0.307228916,2.223300971,11.30653266
16941767,97,76,2104,12,0,0,3721,0.436781609,1.25974026,5.326582278
16941948,1983,1581,1494,5,50,0,3721,0.443478261,1.253476612,3.820971867
16942898,22,17,986,7,0,0,3721,0.425,1.222222222,2.508905852
16943443,42,104,10079,6,47,0,3721,0.707482993,0.4,25.5164557
16946111,20,455,5166,15,46,0,3720,0.955882353,0.043859649,13.28020566
16947141,178,226,842,8,11,0,3720,0.558024691,0.784140969,2.110275689
16947291,249,236,374,8,155,0,3720,0.485596708,1.050632911,0.939698492
16950571,89,90,1975,8,12,0,3720,0.5,0.978021978,5.025445293
16951722,177,131,490,4,68,0,3720,0.42394822,1.340909091,1.259640103
16952899,211,289,3270,11,97,0,3720,0.576846307,0.727586207,8.195488722
16956020,32169,32783,15686,7,159,0,3720,0.504718797,0.981240849,39.51133501
16958235,75,63,1129,12,0,0,3720,0.45323741,1.171875,2.829573935
16960084,439,199,11480,5,42,0,3720,0.3114241,2.195,29.81818182
16967735,194,480,1828,10,95,0,3719,0.711111111,0.403326403,4.581453634
16968204,159,132,2526,7,97,0,3719,0.452054795,1.195488722,6.362720403
16970365,719,1275,28505,11,145,0,3719,0.639097744,0.563479624,73.84715026
16970634,238,189,1687,11,41,0,3719,0.441588785,1.252631579,4.2175
16973189,299,4740,11585,15,156,0,3719,0.94047619,0.063066864,30.09090909
16977187,1294,1101,409,15,17,0,3718,0.45951586,1.174228675,1.027638191
16977432,171,731,10671,8,131,0,3718,0.80952381,0.233606557,27.57364341
16977567,1806,1595,606,12,123,0,3718,0.468841858,1.131578947,1.569948187
16977601,104,24926,1699,7,133,0,3718,0.995805202,0.004172183,4.29040404
16983806,213,241,2595,10,0,0,3718,0.52967033,0.880165289,6.553030303
16984305,32,13,1433,14,20,0,3718,0.282608696,2.285714286,3.664961637
16985575,292,200,1868,8,47,0,3718,0.405679513,1.452736318,4.802056555
16985697,4614,4765,2465,15,106,0,3718,0.507995736,0.968107428,6.369509044
16985758,589,592,9178,7,105,0,3718,0.500846024,0.993254637,23.00250627
16987102,15,31,125,14,61,0,3718,0.659574468,0.46875,0.317258883
16994507,1906,1919,8596,9,66,0,3717,0.501568217,0.992708333,21.81725888
16994889,51,140,2511,13,37,0,3717,0.729166667,0.361702128,6.293233083
16998087,240,294,5163,9,36,0,3717,0.54953271,0.813559322,13.30670103
16998672,32,2513,369,11,127,0,3717,0.987038492,0.012728719,0.953488372
16998674,387,283,1347,10,0,0,3717,0.421758569,1.362676056,3.37593985
16999439,723,906,6619,11,68,0,3717,0.555828221,0.797133407,17.01542416
17001177,180,335,4744,5,46,0,3717,0.649224806,0.535714286,12.29015544
17002958,113,140,1322,7,0,0,3717,0.551181102,0.80141844,3.329974811
17006395,330,355,5820,13,53,0,3717,0.517492711,0.926966292,15.11688312
17007347,7,464,3363,4,25,0,3717,0.983050847,0.015053763,8.667525773
17007893,57,60,199,7,0,0,3717,0.508474576,0.93442623,0.508951407
17009115,307,1824,5891,10,23,0,3717,0.855534709,0.168219178,14.91392405
17013448,91,967,1372,14,42,0,3717,0.91312559,0.094008264,3.563636364
17016201,2,12,259,7,0,0,3716,0.8,0.153846154,0.669250646
17016242,86,58,736,9,74,0,3716,0.4,1.457627119,1.849246231
17017827,31,140,3372,11,0,0,3716,0.813953488,0.219858156,8.78125
17019460,1931,2764,2866,13,64,0,3716,0.588586031,0.698372514,7.31122449
17020584,181,233,6953,5,82,0,3716,0.561445783,0.773504274,18.24934383
17024642,21,17,90,11,59,0,3716,0.435897436,1.166666667,0.236220472
17039370,321,295,7837,13,0,0,3715,0.478119935,1.084459459,20.56955381
17039878,86,42,1079,7,0,0,3715,0.325581395,2,2.82460733
17040021,169,400,6378,9,47,0,3715,0.701754386,0.421446384,16.31202046
17041014,79,65,3161,7,0,0,3715,0.448275862,1.196969697,8.253263708
17043155,751,1546,26965,12,158,0,3715,0.672758921,0.485455721,69.31876607
17043732,31,144,1484,13,0,0,3715,0.818181818,0.213793103,3.864583333
17044365,1959,1072,940,11,155,0,3715,0.353562005,1.825722274,2.391857506
17044790,151,4429,6654,10,89,0,3715,0.966819472,0.034085779,17.19379845
17047506,701,1079,18873,14,124,0,3715,0.605839416,0.649074074,48.39230769
17050958,1416,1301,3380,8,95,0,3715,0.47866078,1.087557604,8.756476684
17052009,112,483,616,12,84,0,3715,0.810402685,0.231404959,1.608355091
17054112,192,261,5730,13,59,0,3715,0.574889868,0.732824427,14.46969697
17055173,65,75,1047,5,25,0,3715,0.531914894,0.855263158,2.664122137
17057237,2201,2301,3817,10,125,0,3715,0.510992672,0.956125109,9.712468193
17058424,479,981,10603,8,38,0,3715,0.671457906,0.487780041,27.46891192
17058650,40,49,1229,7,39,0,3715,0.544444444,0.8,3.167525773
17058661,70,85,1024,11,13,0,3715,0.544871795,0.813953488,2.65974026
17059141,318,445,7082,6,58,0,3715,0.582460733,0.713004484,18.53926702
17061441,214,753,2261,13,159,0,3714,0.777892562,0.283819629,5.872727273
17063231,37,64,658,11,48,0,3714,0.62745098,0.569230769,1.704663212
17063846,2196,2360,770,9,48,0,3714,0.517884573,0.930114358,2.005208333
17065424,60,80,1715,12,89,0,3714,0.567375887,0.740740741,4.386189258
17066872,148,172,10794,10,120,0,3714,0.535825545,0.855491329,28.33070866
17071800,105,118,451,9,156,0,3714,0.526785714,0.882352941,1.141772152
17072312,255,89,564,10,52,0,3714,0.257971014,2.833333333,1.457364341
17073863,182,164,925,10,52,0,3714,0.472622478,1.103030303,2.3657289
17077054,207,214,997,12,43,0,3714,0.507109005,0.962790698,2.569587629
17081112,402,223,2972,14,136,0,3713,0.356230032,1.794642857,7.719480519
17081943,103,399,6729,12,159,0,3713,0.793240557,0.2575,17.25384615
17082631,81,126,565,6,60,0,3713,0.605769231,0.637795276,1.45994832
17090237,181,196,404,7,160,0,3713,0.518518519,0.918781726,1.052083333
17092005,735,1780,16861,15,73,0,3713,0.707472178,0.4126895,43.12276215
17092975,0,23,35245,7,0,0,3713,0.958333333,0,93.24074074
17098243,251,261,2877,9,110,0,3712,0.50877193,0.958015267,7.358056266
17105730,1,2,7,14,0,0,3712,0.5,0.333333333,0.017994859
17106307,768,769,6989,10,158,0,3712,0.5,0.997402597,18.39210526
17106589,165,578,2264,12,129,0,3712,0.77688172,0.284974093,5.865284974
17106694,27,14,88,14,57,0,3712,0.333333333,1.8,0.225063939
17110754,2,214,5908,6,43,0,3712,0.986175115,0.009302326,15.14871795
17110872,2624,2385,4669,8,75,0,3712,0.476047904,1.099748533,12.06459948
17112257,180,176,11904,9,77,0,3711,0.492997199,1.016949153,31.49206349
17113616,46,14,173,7,13,0,3711,0.229508197,3.066666667,0.441326531
17118270,96,85,293,12,99,0,3711,0.467032967,1.11627907,0.757105943
17119883,22,21,184,6,0,0,3711,0.477272727,1,0.48806366
17121268,11,16,46,8,0,0,3711,0.571428571,0.647058824,0.119791667
17124477,66,44,2084,13,21,0,3711,0.396396396,1.466666667,5.343589744
17124630,159,105,1973,8,44,0,3711,0.396226415,1.5,5.058974359
17127129,165,296,3285,11,0,0,3710,0.640692641,0.555555556,8.423076923
17127601,656,635,1633,13,20,0,3710,0.491486068,1.031446541,4.27486911
17130129,5,9,621,7,38,0,3710,0.6,0.5,1.634210526
17134161,326,93,978,14,0,0,3710,0.221428571,3.468085106,2.580474934
17134685,52,38,231,14,72,0,3710,0.417582418,1.333333333,0.612732095
17146843,93,58,1761,9,69,0,3710,0.381578947,1.576271186,4.503836317
17147992,213,208,1309,12,93,0,3710,0.492890995,1.019138756,3.462962963
17155437,492,1643,11715,15,110,0,3709,0.769194757,0.299270073,30.19329897
17155887,101,82,386,13,145,0,3709,0.445652174,1.21686747,1.015789474
17159560,70,55,309,12,37,0,3709,0.436507937,1.25,0.798449612
17160926,41,85,1392,8,0,0,3709,0.669291339,0.476744186,3.70212766
17163732,238,670,2251,10,54,0,3709,0.737073707,0.354694486,5.801546392
17164151,103,63,94,13,0,0,3709,0.377245509,1.609375,0.242894057
17168105,252,241,2543,7,85,0,3709,0.487854251,1.041322314,6.674540682
17169795,196,174,3997,10,45,0,3709,0.469002695,1.12,10.60212202
17172103,197,66,1522,11,160,0,3709,0.25,2.940298507,3.963541667
17173584,0,119,3433,14,112,0,3709,0.991666667,0,8.916883117
17176197,133,124,290,13,38,0,3709,0.480620155,1.064,0.767195767
17176565,13,16,255,13,100,0,3709,0.533333333,0.764705882,0.671052632
17178025,349,786,7247,7,75,0,3709,0.691901408,0.443456163,18.97120419
17178202,729,915,4349,8,104,0,3709,0.556231003,0.795851528,11.35509138
17181804,65,89,891,12,87,0,3709,0.574193548,0.722222222,2.338582677
17184790,36,31,252,11,0,0,3708,0.455882353,1.125,0.668435013
17186773,433,165,311,6,0,0,3708,0.275459098,2.608433735,0.820580475
17189425,70,346,4221,9,72,0,3708,0.829736211,0.201729107,11.02088773
17189633,17,39,109,14,0,0,3708,0.684210526,0.425,0.288359788
17190445,0,256,7949,5,0,0,3708,0.996108949,0,20.97361478
17191877,113,210,1462,15,122,0,3708,0.648148148,0.535545024,3.867724868
17192195,0,140,3334,9,0,0,3708,0.992907801,0,8.867021277
17193571,2301,2217,3161,7,54,0,3708,0.490595264,1.0374211,8.340369393
17195538,775,1736,2866,9,147,0,3708,0.691082803,0.44617156,7.405684755
17199512,138,124,580,15,53,0,3708,0.47148289,1.104,1.491002571
17203371,299,288,6133,9,28,0,3708,0.489795918,1.034602076,16.26790451
